scenario_id,leak_exists,leak_start_time,leak_orifice_d_mm,leak_position_m,leak_onset_type,leak_onset_duration_s,pipe_length_m,pipe_diameter_m,pipe_roughness_m,fluid,P_inlet_Pa,P_outlet_Pa,demand_amplitude,sensor_P_noise_Pa,sensor_Q_noise,duration_s,notes
leak_large_0133,1,476.6218012886313,26.57,5493.0,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,12863584.23266619,1731090.2626981805,0.04222697547187688,28636.995346409905,0.0070132414560268325,1800.0,"large sudden leak at 5493 m, d=26.6 mm, start=477 s"
normal_0185,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1100819.7885046487,581011.41104248,0.07571157050343974,19437.44707107528,0.00819151550910125,1800.0,Normal operation with demand variation
leak_large_0170,1,419.6754902981135,26.73,3816.5,ramp,210.99841603383317,10000.0,0.508,4.6e-05,crude_oil,20506414.608194027,2515167.456707577,0.06025528163323769,11930.469465247881,0.0048018415725430905,1800.0,"large ramp leak at 3817 m, d=26.7 mm, start=420 s"
normal_0054,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,24855401.69494926,3127407.0966777857,0.06762092903359836,34061.79360957173,0.00939761333775911,1800.0,Normal operation with demand variation
normal_0036,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1963312.2321645883,680681.2843651267,0.07463829362785311,10162.895023861014,0.0024132633361151914,1800.0,Normal operation with demand variation
leak_large_0150,1,391.1569152540801,18.25,2832.2,ramp,112.60460903625521,10000.0,0.508,4.6e-05,crude_oil,1771897.7670713754,752852.3805271628,0.04435666384927818,28807.66047114067,0.0034731214935472734,1800.0,"large ramp leak at 2832 m, d=18.3 mm, start=391 s"
leak_small_0089,1,292.51726352429705,6.5,7379.6,ramp,275.6442571510786,10000.0,0.508,4.6e-05,crude_oil,23069229.77819916,4518674.284442175,0.04428490413131478,31000.304622022722,0.0020587851125141014,1800.0,"small ramp leak at 7380 m, d=6.5 mm, start=293 s"
normal_0082,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,19498592.999441262,2358406.405581234,0.0724745083913343,17452.192115969545,0.003958372012401163,1800.0,Normal operation with demand variation
normal_0189,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,13657902.193740906,2240224.7331695757,0.0781862947298606,35144.09664490912,0.0031368314068131414,1800.0,Normal operation with demand variation
leak_small_0055,1,504.5310632291668,5.29,5069.2,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,30735801.559947953,2239178.020101703,0.05064538920491089,17505.131584150888,0.009011158006007033,1800.0,"small sudden leak at 5069 m, d=5.3 mm, start=505 s"
normal_0061,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16743143.652908074,1849740.7997503423,0.06702944656254281,39841.052468050744,0.007396779815832193,1800.0,Normal operation with demand variation
normal_0029,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,14143797.405419197,1285287.2446898038,0.07615638936203756,34026.5252825529,0.006749456035730833,1800.0,Normal operation with demand variation
leak_large_0217,1,848.540257813612,27.05,6318.1,ramp,275.1065542458641,10000.0,0.508,4.6e-05,crude_oil,22499221.615007587,1707659.0800373862,0.043372757491984895,26821.86358977292,0.006037322222777378,1800.0,"large ramp leak at 6318 m, d=27.1 mm, start=849 s"
normal_0091,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,36188195.21814969,2363381.3202915154,0.036509151536102805,30242.096420478338,0.00928261528148202,1800.0,Normal operation with demand variation
leak_large_0177,1,822.159505326108,21.79,3542.9,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,10887410.352398029,1608759.3491846006,0.027995668665861853,10461.899648817096,0.006226938563009776,1800.0,"large sudden leak at 3543 m, d=21.8 mm, start=822 s"
normal_0021,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,13307695.905990534,2818047.4621000327,0.04475429415642082,29557.930767399226,0.0089399250540186,1800.0,Normal operation with demand variation
normal_0133,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9272761.983290393,2650719.075724773,0.04886738610578899,34452.192886562625,0.005585925065364856,1800.0,Normal operation with demand variation
normal_0124,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1309744.3410417528,809744.3410417528,0.05673326051563715,16174.593790390227,0.009805888195117286,1800.0,Normal operation with demand variation
normal_0074,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16589828.605577137,3737748.2324257935,0.06400969427376979,25510.584605482876,0.00793373128415788,1800.0,Normal operation with demand variation
normal_0062,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,35238667.87098141,2148127.7073374866,0.05917532759383991,22989.174786033014,0.0022867420113453054,1800.0,Normal operation with demand variation
leak_medium_0248,1,624.2207395512994,13.28,4304.9,exponential,46.428655627922694,10000.0,0.508,4.6e-05,crude_oil,30094825.796662603,2719769.8750851974,0.07862671522766498,21848.006293856088,0.006383519604904933,1800.0,"medium exponential leak at 4305 m, d=13.3 mm, start=624 s"
normal_0204,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,35861892.57544419,1811250.6006759892,0.07121781038880404,22787.326095401702,0.008364204209828818,1800.0,Normal operation with demand variation
normal_0066,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22115580.415967777,2026589.0404511592,0.07512939161184097,10938.505387049336,0.002885035740497626,1800.0,Normal operation with demand variation
leak_large_0151,1,484.4922727377997,26.65,5612.5,exponential,145.19144933970168,10000.0,0.508,4.6e-05,crude_oil,12607612.66291791,2959190.7529592155,0.026176342822843986,11864.175524016317,0.004064971997196464,1800.0,"large exponential leak at 5613 m, d=26.6 mm, start=484 s"
leak_medium_0041,1,687.6906811194399,15.78,2986.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,23682391.284056578,1883795.647170944,0.04593951775214648,35128.518785664615,0.005875074073611608,1800.0,"medium sudden leak at 2986 m, d=15.8 mm, start=688 s"
normal_0019,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,18009486.917809397,3210044.1587303667,0.0371867736129233,26655.94126980474,0.007071800893448681,1800.0,Normal operation with demand variation
leak_large_0156,1,659.4146685764678,23.94,6170.4,ramp,253.94571124406505,10000.0,0.508,4.6e-05,crude_oil,1581089.869464142,628982.5952242265,0.046266102023930576,32277.071852669542,0.003974049114217677,1800.0,"large ramp leak at 6170 m, d=23.9 mm, start=659 s"
leak_medium_0154,1,635.2052667035905,12.06,2073.5,exponential,299.64778298050334,10000.0,0.508,4.6e-05,crude_oil,23626641.257530913,3838582.6690070764,0.07948388293313725,12776.768162149987,0.006432156016565684,1800.0,"medium exponential leak at 2074 m, d=12.1 mm, start=635 s"
leak_small_0100,1,212.3578105266291,7.02,5504.4,ramp,252.61569327680596,10000.0,0.508,4.6e-05,crude_oil,2832234.166473726,1313125.1573123906,0.021215525601064763,29602.14436010927,0.007283617907946954,1800.0,"small ramp leak at 5504 m, d=7.0 mm, start=212 s"
normal_0228,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17318242.907953154,2713639.574055993,0.04055614139901667,12472.839683713804,0.0059725191771775,1800.0,Normal operation with demand variation
leak_small_0200,1,783.8187370478246,6.59,7270.3,exponential,265.1931821621183,10000.0,0.508,4.6e-05,crude_oil,22032393.969061393,1535481.4919924487,0.023520027939952462,32315.481793000643,0.009590179241641699,1800.0,"small exponential leak at 7270 m, d=6.6 mm, start=784 s"
normal_0001,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,23227616.1327083,3051949.695895659,0.02382903536625052,32742.632202561213,0.0048362077450389476,1800.0,Normal operation with demand variation
normal_0032,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16983665.473615356,3287596.441211957,0.03886639881225577,38083.82390127232,0.005503232297590026,1800.0,Normal operation with demand variation
normal_0007,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,23140203.846660346,2084405.2196769635,0.06334156103578702,25031.343253100906,0.0032184968217053474,1800.0,Normal operation with demand variation
normal_0081,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22600149.717440348,4203235.456860988,0.027239320246621183,17936.194334539334,0.008771828288543657,1800.0,Normal operation with demand variation
normal_0043,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,19314181.9517989,3691043.6832936998,0.06420234130893322,25108.987755492977,0.006162200917924553,1800.0,Normal operation with demand variation
normal_0233,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,36097458.6970585,2037222.7188096668,0.06435033931560336,17653.739681729017,0.006089150107439546,1800.0,Normal operation with demand variation
normal_0158,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,19991942.254222233,3669017.862828741,0.051719452286497464,12155.51006458703,0.006125499508175777,1800.0,Normal operation with demand variation
normal_0090,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,18423624.33300054,2928548.338808546,0.0255034207435404,29887.291426302858,0.0021581315627415333,1800.0,Normal operation with demand variation
normal_0175,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,19143537.719943613,3326567.5214109956,0.05686316639211114,13260.009124128053,0.0021102188423524028,1800.0,Normal operation with demand variation
normal_0064,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,11020715.687836384,2182377.3315342925,0.026724222259921854,25245.02067438625,0.005916016052057665,1800.0,Normal operation with demand variation
leak_large_0018,1,888.9012299111623,21.14,6264.6,exponential,213.06311962638495,10000.0,0.508,4.6e-05,crude_oil,17822306.97473585,3893101.0249912,0.05604829334762415,15656.802359036741,0.002613109291607052,1800.0,"large exponential leak at 6265 m, d=21.1 mm, start=889 s"
leak_medium_0067,1,538.3419332213563,12.25,5894.6,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,13600574.762362305,2609845.280588357,0.07459623037504767,25304.988798933013,0.0022881992546901317,1800.0,"medium sudden leak at 5895 m, d=12.3 mm, start=538 s"
leak_large_0186,1,225.037286119652,22.04,6982.1,exponential,233.83707566213428,10000.0,0.508,4.6e-05,crude_oil,33131033.15404801,3317816.410169821,0.04376880470529801,32808.258540590454,0.006514826455592993,1800.0,"large exponential leak at 6982 m, d=22.0 mm, start=225 s"
leak_medium_0104,1,477.93586311658623,9.62,2508.6,exponential,238.81240779739068,10000.0,0.508,4.6e-05,crude_oil,15563071.144709535,1964202.0404274305,0.07264562475298332,19009.590073690473,0.00544971974500668,1800.0,"medium exponential leak at 2509 m, d=9.6 mm, start=478 s"
normal_0125,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,37703505.48888665,2327261.523842406,0.023799708722153486,37373.46388886926,0.00629775106955472,1800.0,Normal operation with demand variation
leak_large_0088,1,724.9941618786427,25.02,6758.5,ramp,299.5291068281299,10000.0,0.508,4.6e-05,crude_oil,1121923.6364985977,621923.6364985977,0.07755023234402289,34508.4419276844,0.00748693842055055,1800.0,"large ramp leak at 6758 m, d=25.0 mm, start=725 s"
leak_medium_0039,1,180.4624586639091,14.18,5423.1,exponential,204.1157409630228,10000.0,0.508,4.6e-05,crude_oil,12983745.470217975,2764805.663815262,0.05660147050669473,31511.70899321634,0.008066396347709098,1800.0,"medium exponential leak at 5423 m, d=14.2 mm, start=180 s"
normal_0008,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,18810212.260964826,2555292.312017568,0.025258995158966062,37257.42072122821,0.007597657070485996,1800.0,Normal operation with demand variation
leak_medium_0149,1,279.097045295306,15.97,4653.7,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,36842815.91347145,2916601.370349435,0.022271966998587692,13071.109900453683,0.006486892583491103,1800.0,"medium sudden leak at 4654 m, d=16.0 mm, start=279 s"
leak_small_0031,1,507.5461636807001,3.27,7492.4,ramp,287.65243472536605,10000.0,0.508,4.6e-05,crude_oil,11303178.857754253,3082135.0395584414,0.0464625127805236,35654.91839452641,0.003305425256513149,1800.0,"small ramp leak at 7492 m, d=3.3 mm, start=508 s"
normal_0098,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,21526867.34869255,4972147.019348192,0.02571194521765184,19549.79162887061,0.005689671086700591,1800.0,Normal operation with demand variation
leak_large_0052,1,290.23227057843155,21.48,2365.0,ramp,119.4447342232831,10000.0,0.508,4.6e-05,crude_oil,15922576.409353726,3398904.2486663423,0.037964689688991464,22900.79708936564,0.009066762165623743,1800.0,"large ramp leak at 2365 m, d=21.5 mm, start=290 s"
leak_small_0043,1,764.7771973328582,7.98,7840.1,exponential,262.3980077035148,10000.0,0.508,4.6e-05,crude_oil,18440371.68259154,3317291.365009037,0.049896749522619806,25429.5799934405,0.007688554831821218,1800.0,"small exponential leak at 7840 m, d=8.0 mm, start=765 s"
normal_0238,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22066959.21313226,3513532.3341997573,0.030498670249249293,33482.840441683074,0.0036501832272427663,1800.0,Normal operation with demand variation
leak_medium_0146,1,653.6820826123162,16.61,5169.9,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,15462818.127353476,1372450.0387320349,0.05754096741562251,15231.751534691455,0.002387956658175732,1800.0,"medium sudden leak at 5170 m, d=16.6 mm, start=654 s"
leak_large_0008,1,690.440053695565,21.85,3671.6,exponential,285.9998748190052,10000.0,0.508,4.6e-05,crude_oil,17448547.471937157,4109862.5023110495,0.05539911333458081,32525.090003093876,0.004343487252030698,1800.0,"large exponential leak at 3672 m, d=21.9 mm, start=690 s"
leak_medium_0078,1,775.9732822992148,17.0,3929.7,exponential,238.118776094746,10000.0,0.508,4.6e-05,crude_oil,21867539.585414577,4668174.64674712,0.05358337074666153,12864.502358776524,0.007696008214656412,1800.0,"medium exponential leak at 3930 m, d=17.0 mm, start=776 s"
normal_0110,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,27214435.517560747,4925219.503651536,0.07825308371274427,27542.5810841481,0.0030244208843822956,1800.0,Normal operation with demand variation
leak_medium_0181,1,395.0809379815909,11.71,7437.9,ramp,104.38792665280931,10000.0,0.508,4.6e-05,crude_oil,16262456.21199462,3990270.0194329,0.06580322324859701,36664.49449028987,0.008403598498547608,1800.0,"medium ramp leak at 7438 m, d=11.7 mm, start=395 s"
leak_small_0025,1,247.84550240119222,3.91,3653.8,ramp,81.49633247713388,10000.0,0.508,4.6e-05,crude_oil,17596812.19174127,2784287.5104253115,0.06224713342127486,26000.757625441034,0.004590616019707327,1800.0,"small ramp leak at 3654 m, d=3.9 mm, start=248 s"
normal_0122,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9893634.916728538,1858141.9055211858,0.07203818243007087,39276.92621103689,0.008737237244134975,1800.0,Normal operation with demand variation
leak_medium_0162,1,487.3909390317621,14.96,5948.2,ramp,227.55165153630307,10000.0,0.508,4.6e-05,crude_oil,11847946.349957073,2468289.69777524,0.07594832308016448,34521.686122494575,0.009422705744665735,1800.0,"medium ramp leak at 5948 m, d=15.0 mm, start=487 s"
normal_0173,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,3696780.769779265,1518114.1550170274,0.06522624077863734,35370.98201940916,0.006160575298091905,1800.0,Normal operation with demand variation
leak_small_0145,1,647.1697924753998,6.39,4490.6,exponential,228.04251533308292,10000.0,0.508,4.6e-05,crude_oil,15879637.485243862,3158769.7493233783,0.020223530484657245,23656.91042953472,0.004414154388155969,1800.0,"small exponential leak at 4491 m, d=6.4 mm, start=647 s"
normal_0144,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16466710.505082436,2197585.9079733714,0.058355020421370196,37521.867677984264,0.008807976960417315,1800.0,Normal operation with demand variation
normal_0199,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17720701.771308858,3124553.460277352,0.037947508649991336,11295.256751706536,0.0020388587022182325,1800.0,Normal operation with demand variation
leak_large_0032,1,713.1206554402514,29.3,2170.1,exponential,280.27119789111,10000.0,0.508,4.6e-05,crude_oil,16662757.734159725,3767168.7219868912,0.0611148459263432,23178.161854314756,0.0041481091811185755,1800.0,"large exponential leak at 2170 m, d=29.3 mm, start=713 s"
normal_0152,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,19495322.41123521,3741537.2423627446,0.06870514227315591,14230.81899850044,0.009778769983468785,1800.0,Normal operation with demand variation
leak_small_0022,1,866.9579609304056,7.43,2795.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,21955520.304126415,1986517.7747929285,0.03169026118888351,23180.50185568675,0.0028969853077791107,1800.0,"small sudden leak at 2795 m, d=7.4 mm, start=867 s"
leak_medium_0023,1,578.1693645679723,15.76,7828.2,exponential,103.14850621430436,10000.0,0.508,4.6e-05,crude_oil,11552043.235960077,1966241.8188881082,0.0751495939359987,26686.55358172524,0.00476429593432014,1800.0,"medium exponential leak at 7828 m, d=15.8 mm, start=578 s"
normal_0181,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16813214.587658525,3861844.6334205437,0.040931639122783844,20838.96696558049,0.008820981752315599,1800.0,Normal operation with demand variation
normal_0020,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,12191143.193163037,3898695.736429545,0.06826165493677824,10535.103519309632,0.00287315197412588,1800.0,Normal operation with demand variation
normal_0037,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16494088.42923073,1171695.8204597812,0.06632650394626283,11204.538986411993,0.0036142568857524433,1800.0,Normal operation with demand variation
leak_medium_0219,1,259.1298083868376,13.22,7191.4,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,16567740.081478499,4460821.505085075,0.06151156843833992,31194.691558020648,0.0059099239946914985,1800.0,"medium sudden leak at 7191 m, d=13.2 mm, start=259 s"
normal_0115,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,29299308.86769937,4575672.669238889,0.03622050729195965,24897.71436538845,0.006291903390018006,1800.0,Normal operation with demand variation
leak_large_0056,1,422.6303655840967,24.33,5075.3,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,19646025.871930365,2703355.8912352985,0.07567087410966884,19807.583655766743,0.00270712188333998,1800.0,"large sudden leak at 5075 m, d=24.3 mm, start=423 s"
normal_0018,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16218325.04628531,3272154.7606722154,0.03198653909960346,32169.520117466254,0.003048462012458506,1800.0,Normal operation with demand variation
leak_small_0212,1,455.03176247897835,3.87,6499.9,exponential,191.64570883625555,10000.0,0.508,4.6e-05,crude_oil,24897692.33382445,3270720.046987025,0.03116026221996447,21873.004297173105,0.004319253025723806,1800.0,"small exponential leak at 6500 m, d=3.9 mm, start=455 s"
normal_0080,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,4383187.83120857,2771628.8536002384,0.03519532846401184,27526.835801836547,0.007881035420157067,1800.0,Normal operation with demand variation
normal_0139,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17132851.837019756,1420166.214068472,0.0341153833049387,17937.92816038475,0.005439656399200382,1800.0,Normal operation with demand variation
normal_0042,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,8360598.342773637,2255200.132470581,0.054347475987326935,29438.454466036303,0.007219464452168253,1800.0,Normal operation with demand variation
normal_0226,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,30345641.3016356,3835889.1083457908,0.021894879841579912,16976.567873291908,0.007328418394153189,1800.0,Normal operation with demand variation
normal_0164,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9887122.100289192,3551562.636764073,0.06556046600134324,19490.843720101453,0.0034160112889707285,1800.0,Normal operation with demand variation
leak_large_0134,1,184.9521679447198,27.82,2618.6,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,17082799.94435805,4341585.252477748,0.03343606350153798,19216.034008969393,0.004662442976980803,1800.0,"large sudden leak at 2619 m, d=27.8 mm, start=185 s"
leak_large_0063,1,181.38938966880443,29.97,4473.9,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,18437100.769970696,4822384.8493703995,0.03544325454167688,21118.847845168988,0.003629514792641439,1800.0,"large sudden leak at 4474 m, d=30.0 mm, start=181 s"
leak_medium_0201,1,506.3899456641649,8.94,4555.2,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,9167918.277733175,3771426.638752245,0.047359090969643615,39822.714093013485,0.009013257958679688,1800.0,"medium sudden leak at 4555 m, d=8.9 mm, start=506 s"
leak_medium_0024,1,729.6561314874573,9.16,3132.7,ramp,286.9163921505763,10000.0,0.508,4.6e-05,crude_oil,15373102.924029276,4314004.060920736,0.05391899282029661,30883.490728390385,0.00257421674448615,1800.0,"medium ramp leak at 3133 m, d=9.2 mm, start=730 s"
leak_large_0185,1,275.36500666382716,25.14,6144.2,ramp,60.82978909742043,10000.0,0.508,4.6e-05,crude_oil,15876229.114065371,4984341.626716796,0.07196352291103016,36376.77570440697,0.008517330128646229,1800.0,"large ramp leak at 6144 m, d=25.1 mm, start=275 s"
normal_0205,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,26951684.23774034,4407463.78561076,0.07318008943598141,17899.518467694565,0.005348598330891634,1800.0,Normal operation with demand variation
leak_small_0004,1,286.5217775793922,7.15,6660.1,exponential,276.6128987717674,10000.0,0.508,4.6e-05,crude_oil,8111867.530868769,3959877.752574893,0.030118692908298716,19732.169924248155,0.008386806502078889,1800.0,"small exponential leak at 6660 m, d=7.1 mm, start=287 s"
normal_0172,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17152437.481791496,4508463.966966143,0.03450197587886786,17736.820274433823,0.007543412724686839,1800.0,Normal operation with demand variation
leak_medium_0143,1,338.04298868280705,11.09,3051.1,exponential,158.9931089452975,10000.0,0.508,4.6e-05,crude_oil,3024592.6225623805,1947360.3469566326,0.053257888116775884,23184.45299736677,0.003710545238337847,1800.0,"medium exponential leak at 3051 m, d=11.1 mm, start=338 s"
normal_0087,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16290300.571820417,2033143.4855515151,0.07531114700929971,23832.98290464723,0.007279610409034231,1800.0,Normal operation with demand variation
normal_0146,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22447709.278167542,4371770.803505114,0.027070634054349865,25158.307668792877,0.006661154794516301,1800.0,Normal operation with demand variation
normal_0023,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,10847200.823379356,1460840.1855761758,0.023323724549855606,27734.314483329137,0.007445716214396051,1800.0,Normal operation with demand variation
normal_0121,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1239297.3492691969,739297.3492691969,0.07494469147272256,23350.481645619766,0.0025049373656309683,1800.0,Normal operation with demand variation
leak_large_0108,1,663.8513200557027,25.95,7887.6,exponential,237.64671673680547,10000.0,0.508,4.6e-05,crude_oil,16763446.693975173,1488249.1578995693,0.03143856539635955,24676.8720156997,0.0026026452995656273,1800.0,"large exponential leak at 7888 m, d=25.9 mm, start=664 s"
leak_small_0179,1,794.943897575192,6.35,7404.1,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,15151901.046820045,1744435.0737272613,0.0735223709620249,26032.56856725538,0.00884484368477556,1800.0,"small sudden leak at 7404 m, d=6.3 mm, start=795 s"
normal_0126,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16005836.206738502,2853366.7255167495,0.04087404654539553,23135.24697027512,0.009565549214595787,1800.0,Normal operation with demand variation
leak_large_0013,1,214.18091815182794,29.04,4793.0,exponential,52.561748680089124,10000.0,0.508,4.6e-05,crude_oil,3637256.783665811,2793759.603898619,0.032315591027912136,37572.61383905668,0.008998585234192433,1800.0,"large exponential leak at 4793 m, d=29.0 mm, start=214 s"
leak_large_0029,1,604.5298940918278,21.14,6773.2,ramp,238.93943555613018,10000.0,0.508,4.6e-05,crude_oil,11666875.612574277,2054049.0498677923,0.03754029362658195,34653.191781196016,0.003260812106307827,1800.0,"large ramp leak at 6773 m, d=21.1 mm, start=605 s"
leak_small_0214,1,750.0154645276675,7.79,2223.2,ramp,75.10031600914732,10000.0,0.508,4.6e-05,crude_oil,24079331.22818593,3214774.5998476194,0.04112496767805553,30060.99661224793,0.00870533627287517,1800.0,"small ramp leak at 2223 m, d=7.8 mm, start=750 s"
normal_0134,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,11608105.614175154,1529066.7292534038,0.03445562698485873,18184.12990437507,0.0030471226468039604,1800.0,Normal operation with demand variation
leak_medium_0163,1,500.8320213849567,12.51,5224.4,exponential,31.579506121873955,10000.0,0.508,4.6e-05,crude_oil,4319946.595939554,1239151.9710016013,0.02774985176614387,32162.782596437417,0.009684243711237637,1800.0,"medium exponential leak at 5224 m, d=12.5 mm, start=501 s"
normal_0213,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,22202160.29002664,3745415.211692998,0.052250459752232276,18194.6962217656,0.00621919824526505,1800.0,Normal operation with demand variation
normal_0242,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,10166334.382058725,3075655.278117709,0.07609746901195105,12254.18223796589,0.007918648752308036,1800.0,Normal operation with demand variation
normal_0240,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,24191096.64566605,1851827.0049584794,0.0766883103166423,35233.60193512964,0.009928001984611908,1800.0,Normal operation with demand variation
normal_0221,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,10498260.878097221,2582634.6234915485,0.030375638466015886,26299.275287078708,0.005994242055793184,1800.0,Normal operation with demand variation
normal_0025,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,16016719.029037159,4417104.938259959,0.025946788494792532,39387.12041759778,0.008416207042188747,1800.0,Normal operation with demand variation
leak_medium_0103,1,466.18134025726664,15.43,2783.9,ramp,141.14703768502875,10000.0,0.508,4.6e-05,crude_oil,37949654.34930189,1875237.9605104923,0.0487351044686003,33116.77908355299,0.0021508126323036263,1800.0,"medium ramp leak at 2784 m, d=15.4 mm, start=466 s"
normal_0138,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,17962996.304534853,2094299.9082044763,0.07695761138055544,30439.884180690733,0.0035353692912886833,1800.0,Normal operation with demand variation
normal_0166,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,25143216.67599497,2125114.614939912,0.029002374694892606,31744.504667406192,0.006795414468639482,1800.0,Normal operation with demand variation
leak_medium_0077,1,605.5758842067615,8.92,3939.2,sudden,0.0,10000.0,0.508,4.6e-05,crude_oil,18096520.300271843,3390496.8331656023,0.05702137460963365,13028.535978943404,0.008118503586846721,1800.0,"medium sudden leak at 3939 m, d=8.9 mm, start=606 s"
leak_large_0084,1,316.84383835785445,23.15,6506.5,ramp,46.63847956195524,10000.0,0.508,4.6e-05,crude_oil,23358850.175531425,2479285.260349607,0.07307660015901682,16151.517955695499,0.008449851909783852,1800.0,"large ramp leak at 6506 m, d=23.1 mm, start=317 s"
normal_0184,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,8395602.083901918,1324748.3244245711,0.021968599969863722,21358.62782303556,0.005081341898847754,1800.0,Normal operation with demand variation
normal_0130,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,23562290.037966073,3708729.0500516063,0.06031125131684403,22752.453025423936,0.008496983689496473,1800.0,Normal operation with demand variation
normal_0104,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,14560738.790950634,1867250.744914575,0.05305452610942417,10797.332949918751,0.0023956730971681256,1800.0,Normal operation with demand variation
leak_medium_0161,1,871.158541927967,15.65,2187.7,exponential,69.893430169469,10000.0,0.508,4.6e-05,crude_oil,13527510.440724697,3188051.334856419,0.03359033491587053,33241.077790336814,0.004649595254449688,1800.0,"medium exponential leak at 2188 m, d=15.7 mm, start=871 s"
normal_0239,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,1901189.3551293337,1369675.8103070538,0.07292466256628626,30952.856637365196,0.007393224538351718,1800.0,Normal operation with demand variation
normal_0207,0,,,,,,10000.0,0.508,4.6e-05,crude_oil,9506005.943372639,1025851.7714012562,0.07923117992250163,12155.864975228802,0.006737062599229335,1800.0,Normal operation with demand variation
